# Filter 363: VIMOS U [added March 2013]
#  507 data points. Lines   3 to 509
   6.83477E+03   2.48409E-01
   6.84188E+03   2.47901E-01
   6.84899E+03   2.47395E-01
   6.85611E+03   2.46927E-01
   6.86322E+03   2.46439E-01
   6.87033E+03   2.45964E-01
   6.87744E+03   2.45505E-01
   6.88455E+03   2.45098E-01
   6.89166E+03   2.44682E-01
   6.89877E+03   2.44323E-01
   6.90589E+03   2.43960E-01
   6.91300E+03   2.43626E-01
   6.92011E+03   2.43352E-01
   6.92722E+03   2.43077E-01
   6.93433E+03   2.42860E-01
   6.94144E+03   2.42669E-01
   6.94856E+03   2.42470E-01
   6.95567E+03   2.42318E-01
   6.96278E+03   2.42177E-01
   6.96989E+03   2.42006E-01
   6.97700E+03   2.41856E-01
   6.98411E+03   2.41683E-01
   6.99122E+03   2.41471E-01
   6.99834E+03   2.41170E-01
   7.00545E+03   2.40818E-01
   7.01256E+03   2.40358E-01
   7.01967E+03   2.39762E-01
   7.02678E+03   2.38993E-01
   7.03389E+03   2.38012E-01
   7.04101E+03   2.36775E-01
   7.04812E+03   2.35232E-01
   7.05523E+03   2.33325E-01
   7.06234E+03   2.30992E-01
   7.06945E+03   2.28163E-01
   7.07656E+03   2.24758E-01
   7.08367E+03   2.20691E-01
   7.09079E+03   2.15866E-01
   7.09790E+03   2.10179E-01
   7.10501E+03   2.03539E-01
   7.11212E+03   1.95767E-01
   7.11923E+03   1.86750E-01
   7.12634E+03   1.76336E-01
   7.13345E+03   1.64382E-01
   7.14057E+03   1.50664E-01
   7.14768E+03   1.35010E-01
