# microns              throughput              
  27850.399980000002   0.40942710975976787     
  27862.40964          0.40927857931857137     
  27874.4193           0.4095839063571033      
  27886.428959999997   0.4098790491609553      
  27898.43862          0.41016047042021514     
  27910.448270000004   0.40997439346933295     
  27922.45793          0.4102618047839341      
  27934.46759          0.4105344257655213      
  27946.47725          0.4104725553334954      
  27958.486910000003   0.4105396293018709      
  27970.49657          0.41075991942945256     
  27982.50623          0.41107843999945726     
  27994.51589          0.4113917741141315      
  28006.525550000002   0.41125736007614555     
  28018.53521          0.4113462369470916      
  28030.544869999998   0.41141642244719523     
  28042.55453          0.41134739075568505     
  28054.56419          0.41102312844073885     
  28066.573849999997   0.4110497335787695      
  28078.583509999997   0.41106256729025215     
  28090.59316          0.4110347964664819      
  28102.602820000004   0.41056513760137453     
  28114.61248          0.4105518796431875      
  28126.62214          0.41053145821508297     
  28138.6318           0.4105023184570719      
  28150.641460000003   0.4099795925805386      
  28162.65112          0.4099365558682816      
  28174.66078          0.40989207389746873     
  28186.670439999998   0.41015349823693337     
  28198.6801           0.4098383995165844      
  28210.689759999997   0.4096797710788115      
  28222.699419999997   0.4095815920664718      
  28234.70908          0.40948640478301446     
  28246.718740000004   0.40939546318455994     
  28258.72839          0.4093087970757491      
  28270.73805          0.4092246174771039      
  28282.74771          0.4091468571815383      
  28294.75737          0.4090741604991117      
  28306.76703          0.40898624424548224     
  28318.77669          0.40888481598339455     
  28330.78635          0.40879182530097696     
  28342.79601          0.4087047016192371      
  28354.80567          0.4086283045074719      
  28366.81533          0.4082295888652696      
  28378.82499          0.40801640001818695     
  28390.834650000004   0.4079676320325831      
  28402.84431          0.4080607462888315      
  28414.85397          0.40836395104629986     
  28426.86363          0.40834586457100863     
  28438.873279999996   0.40833854263417435     
  28450.88294          0.40833810391766995     
  28462.8926           0.4083495377064853      
  28474.902259999995   0.40837072837975535     
  28486.91192          0.4084018372720103      
  28498.921580000002   0.40843868132806094     
  28510.93124          0.4082461245276755      
  28522.9409           0.40803780005251783     
  28534.950560000005   0.4078382182549124      
  28546.96022          0.4076457070049333      
  28558.96988          0.4074599779478218      
  28570.97954          0.4072804993196313      
  28582.989200000004   0.4071080374917143      
  28594.99886          0.4069421871581773      
  28607.00852          0.40650493931863746     
  28619.018170000003   0.40631315459017736     
  28631.02783          0.4062706683284947      
  28643.037490000002   0.40637463406469443     
  28655.047150000002   0.40666232410416714     
  28667.056810000002   0.4066342178475827      
  28679.066469999998   0.4066070846031582      
  28691.07613          0.40658392116087755     
  28703.08579          0.4065742322790713      
  28715.095449999997   0.4066034752081067      
  28727.10511          0.4066318405620396      
  28739.11477          0.406659485584626       
  28751.12443          0.4066840963060363      
  28763.134089999996   0.4067071020213058      
  28775.14375          0.40672573037552706     
  28787.15341          0.40673889321479334     
  28799.163060000003   0.40674469233237776     
  28811.17272          0.40673801384283237     
  28823.18238          0.4067219175275296      
  28835.19204          0.40669451177634036     
  28847.2017           0.40665574757604006     
  28859.211359999998   0.40615656978851084     
  28871.221019999997   0.4060520267625242      
  28883.23068          0.40596786948186053     
  28895.24034          0.4058669330130175      
  28907.249999999996   0.40581318090164664     
  28919.259659999996   0.40578510936736384     
  28931.26932          0.4061938931083795      
  28943.27898          0.40612299765011545     
  28955.288640000002   0.40602785430375404     
  28967.298300000002   0.40590975626994114     
  28979.307950000002   0.4057677566825525      
  28991.317610000002   0.4056022177918299      
  29003.327269999998   0.40538423376938854     
  29015.336929999998   0.40507129507594125     
  29027.34659          0.40473171530374463     
  29039.35625          0.40436837108800966     
  29051.365909999997   0.40397963812726306     
  29063.375569999997   0.403566681475248       
  29075.385230000004   0.4031297708503233      
  29087.394890000003   0.4026705580321981      
  29099.40455          0.4021892558109409      
  29111.41421          0.401259854437982       
  29123.423870000002   0.4007948956649996      
  29135.433530000002   0.40031280430442606     
  29147.443189999998   0.3998148455149534      
  29159.452839999998   0.3993042498251859      
  29171.462499999998   0.39878186087469103     
  29183.472159999998   0.3982512129832272      
  29195.48182          0.397715616534409       
  29207.49148          0.39708245563747613     
  29219.501140000004   0.3963918359076195      
  29231.510800000004   0.3957014827855689      
  29243.52046          0.395014223174165       
  29255.53012          0.3943330927663073      
  29267.539780000003   0.39399510668003457     
  29279.549440000003   0.39344144839308764     
  29291.5591           0.3927906041981193      
  29303.56876          0.39212367502658096     
  29315.57842          0.39140083483866744     
  29327.58808          0.3906956626722712      
  29339.59773          0.39001023052754147     
  29351.60739          0.3893459634938632      
  29363.61705          0.38870384730918595     
  29375.626710000004   0.38782378467024875     
