# microns              throughput
  40388.3077           0.508750719892042       
  40401.82002          0.5088245480993413      
  40415.33233          0.5089572947782289      
  40428.84465          0.5090888347071296      
  40442.356960000005   0.5092250936074911      
  40455.869269999996   0.5093606040808156      
  40469.38159          0.5094933567541016      
  40482.893899999995   0.5096258215526251      
  40496.406220000004   0.5097594953668343      
  40509.91853          0.509835424200073       
  40523.430850000004   0.5098914279883722      
  40536.943159999995   0.5099489515027097      
  40550.45547          0.5100034515940772      
  40563.96779          0.5100560497430929      
  40577.4801           0.5101102622573781      
  40590.992419999995   0.510166081050037       
  40604.50472999999    0.5104811442548891      
  40618.017049999995   0.5108569461213893      
  40631.52936          0.5109111607436039      
  40645.04168          0.5109607986833822      
  40658.55399          0.5110061218276929      
  40672.066300000006   0.5110511019990657      
  40685.57862000001    0.5110929844519718      
  40699.090930000006   0.5111274290333095      
  40712.60325          0.5112275101303297      
  40726.11556          0.5116768230290643      
  40739.62788          0.5119964450768526      
  40753.140190000006   0.5120950818128072      
  40766.6525           0.5121969638323606      
  40780.16482          0.5122957060061235      
  40793.67713          0.5123914365779725      
  40807.18945          0.5124527141067468      
  40820.70176          0.5124804357284154      
  40834.214080000005   0.5125029841461657      
  40847.726389999996   0.5125234034697239      
  40861.23871          0.5125461633181134      
  40874.75102          0.5125644360645221      
  40888.26333          0.5125822775266031      
  40901.77565          0.5126028225074879      
  40915.28796          0.512623574847232       
  40928.800279999996   0.5126420673654167      
  40942.31259          0.5126634209265258      
  40955.82491          0.5126892144565786      
  40969.33722          0.5127123086000329      
  40982.84953          0.5127365268988573      
  40996.36185000001    0.5127631257099711      
  41009.87416          0.5127410763464716      
  41023.38648          0.5126966850819659      
  41036.89878999999    0.5130607347300398      
  41050.411109999994   0.513202786903799       
  41063.92342000001    0.5131608251744804      
  41077.43573999999    0.5131198652917935      
  41090.94805          0.5130836184273987      
  41104.46036          0.5130694014840768      
  41117.97268          0.513095838745086       
  41131.484990000004   0.5131274728240565      
  41144.99731          0.5131600917382703      
  41158.509620000004   0.5131904886342857      
  41172.021940000006   0.5132185831080818      
  41185.53425          0.5135637323819839      
  41199.04657          0.5138442917744456      
  41212.55888          0.513873051901729       
  41226.07119          0.5139024047289829      
  41239.583510000004   0.5139318986712765      
  41253.09582          0.5139575528251941      
  41266.608140000004   0.5139827651320164      
  41280.12045          0.5140117454720536      
  41293.632770000004   0.514038002138637       
  41307.145079999995   0.5140252410816187      
  41320.65739          0.5139789473408944      
  41334.16971          0.5139316904683111      
  41347.68202          0.5138769556417756      
  41361.19434          0.513819321266666       
  41374.70664999999    0.5137591698840585      
  41388.218969999994   0.5136939504597655      
  41401.73128000001    0.5136377186052217      
  41415.2436           0.5136939352134224      
  41428.75591          0.5137479847669753      
  41442.26821999999    0.5137964315784038      
  41455.78053999999    0.5138428127975732      
  41469.292850000005   0.5138892217098974      
  41482.80517          0.5145201632253205      
  41496.31748          0.5145548726288534      
  41509.8298           0.5145394872853937      
  41523.342110000005   0.5145020265006154      
  41536.854419999996   0.5144588363388236      
  41550.36674          0.5144092395499351      
  41563.879049999996   0.5143575153286412      
  41577.39136999999    0.5142991999423261      
  41590.90368          0.5142346439690872      
  41604.416000000005   0.5144202903223254      
  41617.928309999996   0.5146762705830149      
  41631.44063          0.5146092886130826      
  41644.95294          0.5145381129752009      
  41658.46525          0.5144668653924843      
  41671.97757          0.5143917374482279      
  41685.489879999994   0.5143063316543666      
  41699.0022           0.5142185687570519      
  41712.51451          0.514134180236913       
  41726.02683          0.5140442870516755      
  41739.53914          0.5139502963195669      
  41753.051459999995   0.5138539704801902      
